# Daily JPL Horizons ephemerides, perihelion ±182 days, for the §17.3b comets.
# Ephemerides courtesy of the Jet Propulsion Laboratory, California Institute of
# Technology (US Government work, public domain).
# Positions, delta and RA/Dec are geometric (VEC_CORR='NONE'): no light-time or
# aberration correction, matching what the propagator computes. helio_* is
# ecliptic J2000; ra/dec come from the geocentric ICRF/J2000 equatorial vector.
# tmag is Horizons' own total magnitude, M1 + 5*log10(delta) + k1*log10(r).
# Regenerate with tools/fixtures/fetch-horizons.py — do not edit by hand.
comet,time_utc,helio_x_au,helio_y_au,helio_z_au,r_au,delta_au,ra_deg,dec_deg,tmag
machholz,2017-05-04T00:00:00.000Z,0.997638107,-2.420947807,-1.311723747,2.928632661,2.773622016,328.425398,-42.967902,19.999
machholz,2017-05-05T00:00:00.000Z,0.995472353,-2.411207287,-1.309411737,2.918808812,2.750117748,328.691067,-43.112605,19.968
machholz,2017-05-06T00:00:00.000Z,0.993294756,-2.401438067,-1.307084143,2.908953114,2.726628405,328.955218,-43.261463,19.936
machholz,2017-05-07T00:00:00.000Z,0.991105221,-2.391639974,-1.304740835,2.899065361,2.703157440,329.217817,-43.414567,19.904
machholz,2017-05-08T00:00:00.000Z,0.988903652,-2.381812828,-1.302381679,2.889145344,2.679708295,329.478823,-43.572010,19.872
machholz,2017-05-09T00:00:00.000Z,0.986689951,-2.371956451,-1.300006540,2.879192850,2.656284411,329.738196,-43.733885,19.840
machholz,2017-05-10T00:00:00.000Z,0.984464020,-2.362070661,-1.297615282,2.869207666,2.632889237,329.995891,-43.900290,19.808
machholz,2017-05-11T00:00:00.000Z,0.982225758,-2.352155272,-1.295207765,2.859189574,2.609526245,330.251860,-44.071326,19.775
machholz,2017-05-12T00:00:00.000Z,0.979975062,-2.342210100,-1.292783849,2.849138353,2.586198933,330.506050,-44.247093,19.742
machholz,2017-05-13T00:00:00.000Z,0.977711831,-2.332234954,-1.290343391,2.839053781,2.562910840,330.758407,-44.427695,19.709
machholz,2017-05-14T00:00:00.000Z,0.975435959,-2.322229643,-1.287886245,2.828935631,2.539665550,331.008871,-44.613240,19.676
machholz,2017-05-15T00:00:00.000Z,0.973147339,-2.312193973,-1.285412263,2.818783674,2.516466698,331.257378,-44.803835,19.642
machholz,2017-05-16T00:00:00.000Z,0.970845863,-2.302127748,-1.282921297,2.808597677,2.493317978,331.503859,-44.999590,19.608
machholz,2017-05-17T00:00:00.000Z,0.968531422,-2.292030768,-1.280413192,2.798377405,2.470223148,331.748241,-45.200617,19.574
machholz,2017-05-18T00:00:00.000Z,0.966203905,-2.281902832,-1.277887796,2.788122619,2.447186036,331.990448,-45.407030,19.540
machholz,2017-05-19T00:00:00.000Z,0.963863197,-2.271743735,-1.275344951,2.777833077,2.424210547,332.230397,-45.618944,19.506
machholz,2017-05-20T00:00:00.000Z,0.961509185,-2.261553270,-1.272784497,2.767508533,2.401300669,332.467999,-45.836475,19.471
machholz,2017-05-21T00:00:00.000Z,0.959141751,-2.251331226,-1.270206273,2.757148738,2.378460488,332.703161,-46.059742,19.436
machholz,2017-05-22T00:00:00.000Z,0.956760776,-2.241077392,-1.267610113,2.746753440,2.355694194,332.935785,-46.288861,19.401
machholz,2017-05-23T00:00:00.000Z,0.954366142,-2.230791550,-1.264995851,2.736322382,2.333006091,333.165767,-46.523951,19.365
machholz,2017-05-24T00:00:00.000Z,0.951957724,-2.220473483,-1.262363316,2.725855304,2.310400598,333.392999,-46.765131,19.329
machholz,2017-05-25T00:00:00.000Z,0.949535400,-2.210122968,-1.259712336,2.715351944,2.287882241,333.617369,-47.012518,19.293
machholz,2017-05-26T00:00:00.000Z,0.947099041,-2.199739781,-1.257042734,2.704812033,2.265455623,333.838765,-47.266227,19.257
machholz,2017-05-27T00:00:00.000Z,0.944648521,-2.189323693,-1.254354333,2.694235300,2.243125387,334.057071,-47.526375,19.221
machholz,2017-05-28T00:00:00.000Z,0.942183709,-2.178874473,-1.251646950,2.683621471,2.220896168,334.272173,-47.793078,19.184
machholz,2017-05-29T00:00:00.000Z,0.939704472,-2.168391887,-1.248920402,2.672970265,2.198772557,334.483954,-48.066451,19.147
machholz,2017-05-30T00:00:00.000Z,0.937210675,-2.157875696,-1.246174500,2.662281400,2.176759080,334.692292,-48.346613,19.110
machholz,2017-05-31T00:00:00.000Z,0.934702181,-2.147325659,-1.243409053,2.651554586,2.154860187,334.897065,-48.633682,19.073
machholz,2017-06-01T00:00:00.000Z,0.932178852,-2.136741531,-1.240623867,2.640789534,2.133080269,335.098140,-48.927781,19.035
machholz,2017-06-02T00:00:00.000Z,0.929640544,-2.126123065,-1.237818744,2.629985945,2.111423668,335.295378,-49.229031,18.998
machholz,2017-06-03T00:00:00.000Z,0.927087114,-2.115470007,-1.234993484,2.619143519,2.089894700,335.488630,-49.537558,18.960
machholz,2017-06-04T00:00:00.000Z,0.924518416,-2.104782101,-1.232147882,2.608261950,2.068497672,335.677737,-49.853486,18.922
machholz,2017-06-05T00:00:00.000Z,0.921934300,-2.094059090,-1.229281729,2.597340927,2.047236890,335.862527,-50.176944,18.883
machholz,2017-06-06T00:00:00.000Z,0.919334614,-2.083300708,-1.226394814,2.586380136,2.026116674,336.042817,-50.508058,18.845
machholz,2017-06-07T00:00:00.000Z,0.916719204,-2.072506688,-1.223486921,2.575379257,2.005141361,336.218408,-50.846954,18.806
machholz,2017-06-08T00:00:00.000Z,0.914087914,-2.061676759,-1.220557830,2.564337963,1.984315317,336.389088,-51.193761,18.767
machholz,2017-06-09T00:00:00.000Z,0.911440582,-2.050810645,-1.217607318,2.553255925,1.963642939,336.554629,-51.548604,18.728
machholz,2017-06-10T00:00:00.000Z,0.908777047,-2.039908067,-1.214635157,2.542132806,1.943128661,336.714785,-51.911609,18.688
machholz,2017-06-11T00:00:00.000Z,0.906097142,-2.028968739,-1.211641116,2.530968267,1.922776960,336.869290,-52.282898,18.649
machholz,2017-06-12T00:00:00.000Z,0.903400698,-2.017992374,-1.208624957,2.519761959,1.902592361,337.017861,-52.662595,18.609
machholz,2017-06-13T00:00:00.000Z,0.900687545,-2.006978678,-1.205586442,2.508513531,1.882579439,337.160188,-53.050816,18.569
machholz,2017-06-14T00:00:00.000Z,0.897957507,-1.995927353,-1.202525323,2.497222624,1.862742827,337.295941,-53.447677,18.529
machholz,2017-06-15T00:00:00.000Z,0.895210405,-1.984838097,-1.199441353,2.485888875,1.843087213,337.424762,-53.853288,18.488
machholz,2017-06-16T00:00:00.000Z,0.892446059,-1.973710602,-1.196334275,2.474511912,1.823617348,337.546265,-54.267755,18.448
machholz,2017-06-17T00:00:00.000Z,0.889664283,-1.962544556,-1.193203831,2.463091361,1.804338047,337.660035,-54.691177,18.407
machholz,2017-06-18T00:00:00.000Z,0.886864888,-1.951339641,-1.190049756,2.451626837,1.785254186,337.765623,-55.123646,18.366
machholz,2017-06-19T00:00:00.000Z,0.884047683,-1.940095535,-1.186871780,2.440117951,1.766370709,337.862544,-55.565245,18.326
machholz,2017-06-20T00:00:00.000Z,0.881212472,-1.928811910,-1.183669629,2.428564307,1.747692619,337.950277,-56.016048,18.284
machholz,2017-06-21T00:00:00.000Z,0.878359055,-1.917488432,-1.180443021,2.416965503,1.729224974,338.028262,-56.476116,18.243
machholz,2017-06-22T00:00:00.000Z,0.875487229,-1.906124761,-1.177191671,2.405321127,1.710972861,338.095895,-56.945501,18.202
machholz,2017-06-23T00:00:00.000Z,0.872596785,-1.894720554,-1.173915287,2.393630763,1.692941372,338.152532,-57.424238,18.160
machholz,2017-06-24T00:00:00.000Z,0.869687513,-1.883275460,-1.170613571,2.381893986,1.675135554,338.197481,-57.912350,18.119
machholz,2017-06-25T00:00:00.000Z,0.866759196,-1.871789122,-1.167286219,2.370110364,1.657560371,338.230000,-58.409846,18.077
machholz,2017-06-26T00:00:00.000Z,0.863811614,-1.860261176,-1.163932920,2.358279455,1.640220662,338.249290,-58.916723,18.035
machholz,2017-06-27T00:00:00.000Z,0.860844541,-1.848691254,-1.160553358,2.346400813,1.623121114,338.254489,-59.432962,17.993
machholz,2017-06-28T00:00:00.000Z,0.857857749,-1.837078981,-1.157147209,2.334473980,1.606266261,338.244660,-59.958533,17.951
machholz,2017-06-29T00:00:00.000Z,0.854851004,-1.825423973,-1.153714144,2.322498492,1.589660487,338.218778,-60.493390,17.909
machholz,2017-06-30T00:00:00.000Z,0.851824065,-1.813725842,-1.150253823,2.310473875,1.573308039,338.175721,-61.037472,17.867
machholz,2017-07-01T00:00:00.000Z,0.848776688,-1.801984192,-1.146765904,2.298399646,1.557213041,338.114254,-61.590701,17.824
machholz,2017-07-02T00:00:00.000Z,0.845708624,-1.790198619,-1.143250034,2.286275315,1.541379503,338.033017,-62.152978,17.782
machholz,2017-07-03T00:00:00.000Z,0.842619619,-1.778368714,-1.139705852,2.274100379,1.525811323,337.930507,-62.724182,17.740
machholz,2017-07-04T00:00:00.000Z,0.839509410,-1.766494057,-1.136132990,2.261874328,1.510512291,337.805061,-63.304168,17.697
machholz,2017-07-05T00:00:00.000Z,0.836377734,-1.754574223,-1.132531074,2.249596641,1.495486084,337.654836,-63.892765,17.655
machholz,2017-07-06T00:00:00.000Z,0.833224316,-1.742608778,-1.128899717,2.237266789,1.480736260,337.477784,-64.489769,17.613
machholz,2017-07-07T00:00:00.000Z,0.830048880,-1.730597280,-1.125238526,2.224884228,1.466266254,337.271624,-65.094948,17.570
machholz,2017-07-08T00:00:00.000Z,0.826851140,-1.718539279,-1.121547099,2.212448407,1.452079368,337.033813,-65.708030,17.528
machholz,2017-07-09T00:00:00.000Z,0.823630806,-1.706434315,-1.117825024,2.199958763,1.438178772,336.761504,-66.328704,17.485
machholz,2017-07-10T00:00:00.000Z,0.820387580,-1.694281921,-1.114071880,2.187414722,1.424567490,336.451506,-66.956615,17.443
machholz,2017-07-11T00:00:00.000Z,0.817121159,-1.682081620,-1.110287235,2.174815695,1.411248399,336.100235,-67.591357,17.401
machholz,2017-07-12T00:00:00.000Z,0.813831229,-1.669832926,-1.106470647,2.162161086,1.398224216,335.703652,-68.232468,17.358
machholz,2017-07-13T00:00:00.000Z,0.810517473,-1.657535341,-1.102621663,2.149450282,1.385497492,335.257198,-68.879425,17.316
machholz,2017-07-14T00:00:00.000Z,0.807179564,-1.645188362,-1.098739822,2.136682660,1.373070599,334.755715,-69.531630,17.274
machholz,2017-07-15T00:00:00.000Z,0.803817168,-1.632791470,-1.094824647,2.123857583,1.360945717,334.193354,-70.188408,17.232
machholz,2017-07-16T00:00:00.000Z,0.800429942,-1.620344141,-1.090875652,2.110974399,1.349124819,333.563470,-70.848991,17.190
machholz,2017-07-17T00:00:00.000Z,0.797017535,-1.607845835,-1.086892338,2.098032444,1.337609650,332.858498,-71.512504,17.148
machholz,2017-07-18T00:00:00.000Z,0.793579588,-1.595296006,-1.082874194,2.085031038,1.326401707,332.069812,-72.177954,17.106
machholz,2017-07-19T00:00:00.000Z,0.790115732,-1.582694092,-1.078820696,2.071969486,1.315502208,331.187562,-72.844207,17.064
machholz,2017-07-20T00:00:00.000Z,0.786625589,-1.570039521,-1.074731306,2.058847079,1.304912065,330.200492,-73.509971,17.022
machholz,2017-07-21T00:00:00.000Z,0.783108772,-1.557331711,-1.070605471,2.045663091,1.294631845,329.095733,-74.173766,16.981
machholz,2017-07-22T00:00:00.000Z,0.779564883,-1.544570063,-1.066442625,2.032416778,1.284661730,327.858575,-74.833900,16.939
machholz,2017-07-23T00:00:00.000Z,0.775993515,-1.531753969,-1.062242186,2.019107381,1.275001487,326.472227,-75.488425,16.898
machholz,2017-07-24T00:00:00.000Z,0.772394248,-1.518882805,-1.058003558,2.005734124,1.265650441,324.917573,-76.135103,16.857
machholz,2017-07-25T00:00:00.000Z,0.768766654,-1.505955934,-1.053726126,1.992296211,1.256607469,323.172953,-76.771347,16.816
machholz,2017-07-26T00:00:00.000Z,0.765110290,-1.492972707,-1.049409260,1.978792827,1.247871002,321.214025,-77.394161,16.775
machholz,2017-07-27T00:00:00.000Z,0.761424703,-1.479932456,-1.045052312,1.965223139,1.239439042,319.013773,-78.000072,16.734
machholz,2017-07-28T00:00:00.000Z,0.757709428,-1.466834501,-1.040654617,1.951586294,1.231309181,316.542812,-78.585043,16.693
machholz,2017-07-29T00:00:00.000Z,0.753963985,-1.453678146,-1.036215488,1.937881416,1.223478619,313.770132,-79.144403,16.652
machholz,2017-07-30T00:00:00.000Z,0.750187883,-1.440462678,-1.031734222,1.924107609,1.215944180,310.664567,-79.672768,16.612
machholz,2017-07-31T00:00:00.000Z,0.746380614,-1.427187367,-1.027210092,1.910263954,1.208702319,307.197244,-80.164005,16.571
machholz,2017-08-01T00:00:00.000Z,0.742541659,-1.413851466,-1.022642353,1.896349510,1.201749130,303.345310,-80.611253,16.531
machholz,2017-08-02T00:00:00.000Z,0.738670481,-1.400454211,-1.018030235,1.882363311,1.195080356,299.097055,-81.007033,16.491
machholz,2017-08-03T00:00:00.000Z,0.734766528,-1.386994819,-1.013372947,1.868304367,1.188691390,294.458157,-81.343509,16.451
machholz,2017-08-04T00:00:00.000Z,0.730829232,-1.373472486,-1.008669672,1.854171659,1.182577285,289.458069,-81.612928,16.411
machholz,2017-08-05T00:00:00.000Z,0.726858007,-1.359886390,-1.003919570,1.839964146,1.176732763,284.154742,-81.808232,16.371
machholz,2017-08-06T00:00:00.000Z,0.722852250,-1.346235690,-0.999121772,1.825680756,1.171152224,278.635292,-81.923786,16.331
machholz,2017-08-07T00:00:00.000Z,0.718811340,-1.332519519,-0.994275384,1.811320389,1.165829757,273.010707,-81.956087,16.291
machholz,2017-08-08T00:00:00.000Z,0.714734633,-1.318736992,-0.989379483,1.796881913,1.160759151,267.404506,-81.904257,16.251
machholz,2017-08-09T00:00:00.000Z,0.710621470,-1.304887199,-0.984433114,1.782364169,1.155933906,261.937835,-81.770182,16.211
machholz,2017-08-10T00:00:00.000Z,0.706471165,-1.290969208,-0.979435293,1.767765962,1.151347241,256.715271,-81.558238,16.171
machholz,2017-08-11T00:00:00.000Z,0.702283014,-1.276982060,-0.974385003,1.753086064,1.146992101,251.815191,-81.274702,16.131
machholz,2017-08-12T00:00:00.000Z,0.698056289,-1.262924771,-0.969281192,1.738323212,1.142861155,247.286448,-80.927013,16.091
machholz,2017-08-13T00:00:00.000Z,0.693790236,-1.248796331,-0.964122771,1.723476106,1.138946806,243.150533,-80.523066,16.051
machholz,2017-08-14T00:00:00.000Z,0.689484076,-1.234595704,-0.958908617,1.708543408,1.135241181,239.407052,-80.070649,16.011
machholz,2017-08-15T00:00:00.000Z,0.685137004,-1.220321820,-0.953637563,1.693523741,1.131736135,236.040218,-79.577068,15.971
machholz,2017-08-16T00:00:00.000Z,0.680748188,-1.205973585,-0.948308404,1.678415685,1.128423244,233.024806,-79.048939,15.931
machholz,2017-08-17T00:00:00.000Z,0.676316763,-1.191549870,-0.942919890,1.663217777,1.125293808,230.330844,-78.492110,15.890
machholz,2017-08-18T00:00:00.000Z,0.671841837,-1.177049514,-0.937470725,1.647928510,1.122338849,227.926922,-77.911668,15.849
machholz,2017-08-19T00:00:00.000Z,0.667322482,-1.162471324,-0.931959566,1.632546327,1.119549121,225.782302,-77.311990,15.808
machholz,2017-08-20T00:00:00.000Z,0.662757740,-1.147814070,-0.926385019,1.617069623,1.116915126,223.868136,-76.696817,15.767
machholz,2017-08-21T00:00:00.000Z,0.658146613,-1.133076487,-0.920745636,1.601496742,1.114427133,222.158060,-76.069334,15.725
machholz,2017-08-22T00:00:00.000Z,0.653488067,-1.118257269,-0.915039914,1.585825973,1.112075219,220.628402,-75.432247,15.683
machholz,2017-08-23T00:00:00.000Z,0.648781029,-1.103355072,-0.909266290,1.570055548,1.109849307,219.258146,-74.787850,15.641
machholz,2017-08-24T00:00:00.000Z,0.644024382,-1.088368510,-0.903423138,1.554183639,1.107739203,218.028777,-74.138086,15.598
machholz,2017-08-25T00:00:00.000Z,0.639216965,-1.073296154,-0.897508767,1.538208357,1.105734639,216.924053,-73.484599,15.555
machholz,2017-08-26T00:00:00.000Z,0.634357571,-1.058136527,-0.891521416,1.522127746,1.103825300,215.929768,-72.828777,15.511
machholz,2017-08-27T00:00:00.000Z,0.629444943,-1.042888107,-0.885459249,1.505939781,1.102000851,215.033504,-72.171793,15.467
machholz,2017-08-28T00:00:00.000Z,0.624477772,-1.027549321,-0.879320354,1.489642366,1.100250952,214.224410,-71.514634,15.422
machholz,2017-08-29T00:00:00.000Z,0.619454692,-1.012118542,-0.873102733,1.473233329,1.098565278,213.492993,-70.858127,15.377
machholz,2017-08-30T00:00:00.000Z,0.614374278,-0.996594092,-0.866804301,1.456710416,1.096933524,212.830932,-70.202959,15.331
machholz,2017-08-31T00:00:00.000Z,0.609235045,-0.980974233,-0.860422881,1.440071289,1.095345423,212.230922,-69.549700,15.284
machholz,2017-09-01T00:00:00.000Z,0.604035438,-0.965257166,-0.853956194,1.423313524,1.093790752,211.686532,-68.898812,15.236
machholz,2017-09-02T00:00:00.000Z,0.598773833,-0.949441031,-0.847401857,1.406434599,1.092259345,211.192086,-68.250664,15.188
machholz,2017-09-03T00:00:00.000Z,0.593448531,-0.933523900,-0.840757373,1.389431895,1.090741106,210.742563,-67.605542,15.139
machholz,2017-09-04T00:00:00.000Z,0.588057752,-0.917503776,-0.834020124,1.372302688,1.089226012,210.333507,-66.963656,15.089
machholz,2017-09-05T00:00:00.000Z,0.582599631,-0.901378588,-0.827187365,1.355044142,1.087704127,209.960952,-66.325150,15.038
machholz,2017-09-06T00:00:00.000Z,0.577072210,-0.885146189,-0.820256212,1.337653306,1.086165600,209.621363,-65.690104,14.985
machholz,2017-09-07T00:00:00.000Z,0.571473435,-0.868804349,-0.813223634,1.320127101,1.084600666,209.311573,-65.058543,14.932
machholz,2017-09-08T00:00:00.000Z,0.565801146,-0.852350754,-0.806086440,1.302462319,1.082999638,209.028742,-64.430441,14.878
machholz,2017-09-09T00:00:00.000Z,0.560053069,-0.835782996,-0.798841274,1.284655611,1.081352896,208.770311,-63.805723,14.822
machholz,2017-09-10T00:00:00.000Z,0.554226813,-0.819098577,-0.791484592,1.266703476,1.079650876,208.533965,-63.184271,14.765
machholz,2017-09-11T00:00:00.000Z,0.548319853,-0.802294893,-0.784012656,1.248602259,1.077884052,208.317602,-62.565924,14.707
machholz,2017-09-12T00:00:00.000Z,0.542329526,-0.785369238,-0.776421517,1.230348132,1.076042932,208.119299,-61.950478,14.647
machholz,2017-09-13T00:00:00.000Z,0.536253018,-0.768318790,-0.768706994,1.211937088,1.074118052,207.937291,-61.337691,14.586
machholz,2017-09-14T00:00:00.000Z,0.530087351,-0.751140610,-0.760864662,1.193364927,1.072099977,207.769948,-60.727274,14.523
machholz,2017-09-15T00:00:00.000Z,0.523829369,-0.733831631,-0.752889823,1.174627241,1.069979310,207.615754,-60.118898,14.459
machholz,2017-09-16T00:00:00.000Z,0.517475727,-0.716388654,-0.744777491,1.155719404,1.067746714,207.473291,-59.512186,14.393
machholz,2017-09-17T00:00:00.000Z,0.511022870,-0.698808337,-0.736522359,1.136636552,1.065392932,207.341229,-58.906711,14.325
machholz,2017-09-18T00:00:00.000Z,0.504467016,-0.681087190,-0.728118777,1.117373565,1.062908820,207.218310,-58.301995,14.255
machholz,2017-09-19T00:00:00.000Z,0.497804135,-0.663221561,-0.719560716,1.097925052,1.060285378,207.103344,-57.697504,14.183
machholz,2017-09-20T00:00:00.000Z,0.491029927,-0.645207630,-0.710841731,1.078285325,1.057513792,206.995198,-57.092643,14.108
machholz,2017-09-21T00:00:00.000Z,0.484139796,-0.627041396,-0.701954925,1.058448379,1.054585468,206.892795,-56.486754,14.032
machholz,2017-09-22T00:00:00.000Z,0.477128820,-0.608718668,-0.692892901,1.038407867,1.051492062,206.795105,-55.879111,13.953
machholz,2017-09-23T00:00:00.000Z,0.469991717,-0.590235051,-0.683647708,1.018157070,1.048225517,206.701142,-55.268915,13.871
machholz,2017-09-24T00:00:00.000Z,0.462722811,-0.571585936,-0.674210790,0.997688865,1.044778087,206.609963,-54.655290,13.787
machholz,2017-09-25T00:00:00.000Z,0.455315985,-0.552766484,-0.664572910,0.976995693,1.041142369,206.520658,-54.037275,13.700
machholz,2017-09-26T00:00:00.000Z,0.447764639,-0.533771610,-0.654724083,0.956069520,1.037311332,206.432353,-53.413819,13.609
machholz,2017-09-27T00:00:00.000Z,0.440061627,-0.514595976,-0.644653483,0.934901795,1.033278361,206.344198,-52.783770,13.516
machholz,2017-09-28T00:00:00.000Z,0.432199200,-0.495233966,-0.634349345,0.913483399,1.029037305,206.255372,-52.145868,13.419
machholz,2017-09-29T00:00:00.000Z,0.424168928,-0.475679678,-0.623798849,0.891804597,1.024582539,206.165074,-51.498727,13.318
machholz,2017-09-30T00:00:00.000Z,0.415961619,-0.455926906,-0.612987985,0.869854977,1.019909044,206.072520,-50.840827,13.214
machholz,2017-10-01T00:00:00.000Z,0.407567214,-0.435969123,-0.601901396,0.847623383,1.015012501,205.976949,-50.170495,13.105
machholz,2017-10-02T00:00:00.000Z,0.398974677,-0.415799470,-0.590522191,0.825097843,1.009889410,205.877614,-49.485883,12.991
machholz,2017-10-03T00:00:00.000Z,0.390171856,-0.395410743,-0.578831730,0.802265483,1.004537232,205.773786,-48.784948,12.873
machholz,2017-10-04T00:00:00.000Z,0.381145317,-0.374795388,-0.566809364,0.779112438,0.998954561,205.664758,-48.065427,12.750
machholz,2017-10-05T00:00:00.000Z,0.371880157,-0.353945497,-0.554432123,0.755623746,0.993141335,205.549844,-47.324803,12.621
machholz,2017-10-06T00:00:00.000Z,0.362359770,-0.332852815,-0.541674349,0.731783232,0.987099096,205.428385,-46.560269,12.486
machholz,2017-10-07T00:00:00.000Z,0.352565567,-0.311508765,-0.528507238,0.707573381,0.980831317,205.299751,-45.768687,12.344
machholz,2017-10-08T00:00:00.000Z,0.342476636,-0.289904491,-0.514898295,0.682975193,0.974343822,205.163354,-44.946531,12.195
machholz,2017-10-09T00:00:00.000Z,0.332069325,-0.268030929,-0.500810653,0.657968028,0.967645331,205.018655,-44.089828,12.039
machholz,2017-10-10T00:00:00.000Z,0.321316726,-0.245878933,-0.486202228,0.632529442,0.960748182,204.865180,-43.194077,11.873
machholz,2017-10-11T00:00:00.000Z,0.310188026,-0.223439467,-0.471024662,0.606635013,0.953669279,204.702545,-42.254159,11.699
machholz,2017-10-12T00:00:00.000Z,0.298647697,-0.200703901,-0.455221978,0.580258177,0.946431342,204.530493,-41.264222,11.513
machholz,2017-10-13T00:00:00.000Z,0.286654450,-0.177664476,-0.438728854,0.553370081,0.939064571,204.348946,-40.217544,11.316
machholz,2017-10-14T00:00:00.000Z,0.274159890,-0.154315014,-0.421468381,0.525939507,0.931608874,204.158080,-39.106364,11.105
machholz,2017-10-15T00:00:00.000Z,0.261106761,-0.130652030,-0.403349106,0.497932922,0.924116879,203.958434,-37.921677,10.880
machholz,2017-10-16T00:00:00.000Z,0.247426604,-0.106676468,-0.384261074,0.469314784,0.916658091,203.751073,-36.652978,10.638
machholz,2017-10-17T00:00:00.000Z,0.233036615,-0.082396470,-0.364070456,0.440048337,0.909324717,203.537827,-35.287948,10.375
machholz,2017-10-18T00:00:00.000Z,0.217835349,-0.057831881,-0.342612116,0.410097339,0.902240015,203.321648,-33.812073,10.091
machholz,2017-10-19T00:00:00.000Z,0.201696769,-0.033021732,-0.319679169,0.379429562,0.895570530,203.107185,-32.208169,9.779
machholz,2017-10-20T00:00:00.000Z,0.184461902,-0.008037064,-0.295008066,0.348023773,0.889544524,202.901678,-30.455843,9.436
machholz,2017-10-21T00:00:00.000Z,0.165927099,0.016996374,-0.268257043,0.315883713,0.884480499,202.716470,-28.530921,9.056
machholz,2017-10-22T00:00:00.000Z,0.145827729,0.041856333,-0.238974978,0.283066634,0.880832673,202.569592,-26.405038,8.630
machholz,2017-10-23T00:00:00.000Z,0.123817018,0.066143847,-0.206557852,0.249743485,0.879265301,202.490388,-24.046009,8.151
machholz,2017-10-24T00:00:00.000Z,0.099445029,0.089122957,-0.170195909,0.216330448,0.880775132,202.528031,-21.420808,7.609
machholz,2017-10-25T00:00:00.000Z,0.072166419,0.109393885,-0.128847075,0.183784066,0.886882849,202.767164,-18.506743,7.000
machholz,2017-10-26T00:00:00.000Z,0.041494905,0.124264224,-0.081409760,0.154243228,0.899851538,203.353185,-15.326589,6.000
machholz,2017-10-27T00:00:00.000Z,0.007665873,0.128939670,-0.027689411,0.132101884,0.922501549,204.508762,-12.039051,5.835
machholz,2017-10-28T00:00:00.000Z,-0.026876873,0.117462754,0.029103965,0.123963323,0.956220884,206.436576,-9.056528,5.669
machholz,2017-10-29T00:00:00.000Z,-0.057450439,0.088574009,0.081607029,0.133437683,0.997596953,209.032788,-6.874983,6.038
machholz,2017-10-30T00:00:00.000Z,-0.081211660,0.048610339,0.124501601,0.156393566,1.040591414,211.888697,-5.595637,6.732
machholz,2017-10-31T00:00:00.000Z,-0.098752521,0.004557073,0.157903777,0.186296619,1.081843796,214.686101,-4.972889,7.481
machholz,2017-11-01T00:00:00.000Z,-0.111736691,-0.039886097,0.184041318,0.218968481,1.120685950,217.306031,-4.751955,8.172
machholz,2017-11-02T00:00:00.000Z,-0.121532952,-0.083279002,0.204938530,0.252399389,1.157388112,219.729864,-4.768661,8.782
machholz,2017-11-03T00:00:00.000Z,-0.129066623,-0.125167359,0.222025859,0.285693092,1.192364479,221.971404,-4.927324,9.318
machholz,2017-11-04T00:00:00.000Z,-0.134946179,-0.165477495,0.236270803,0.318460618,1.225970390,224.051602,-5.171941,9.791
machholz,2017-11-05T00:00:00.000Z,-0.139579135,-0.204274690,0.248335008,0.350543521,1.258476883,225.990791,-5.468694,10.213
machholz,2017-11-06T00:00:00.000Z,-0.143246651,-0.241669044,0.258682734,0.381890412,1.290084576,227.806734,-5.796457,10.593
machholz,2017-11-07T00:00:00.000Z,-0.146148724,-0.277778827,0.267648989,0.412500312,1.320941518,229.514449,-6.141633,10.937
machholz,2017-11-08T00:00:00.000Z,-0.148431669,-0.312716628,0.275481972,0.442395713,1.351157666,231.126542,-6.495259,11.252
machholz,2017-11-09T00:00:00.000Z,-0.150205230,-0.346584721,0.282369975,0.471609354,1.380815476,232.653605,-6.851325,11.543
machholz,2017-11-10T00:00:00.000Z,-0.151553545,-0.379474182,0.288458864,0.500177616,1.409977414,234.104594,-7.205754,11.812
machholz,2017-11-11T00:00:00.000Z,-0.152542362,-0.411465477,0.293863737,0.528137205,1.438691279,235.487128,-7.555768,12.062
machholz,2017-11-12T00:00:00.000Z,-0.153223932,-0.442629555,0.298676899,0.555523524,1.466993991,236.807741,-7.899478,12.297
machholz,2017-11-13T00:00:00.000Z,-0.153640395,-0.473029029,0.302973435,0.582369930,1.494914302,238.072075,-8.235618,12.517
machholz,2017-11-14T00:00:00.000Z,-0.153826186,-0.502719301,0.306815208,0.608707452,1.522474779,239.285035,-8.563360,12.725
machholz,2017-11-15T00:00:00.000Z,-0.153809771,-0.531749555,0.310253761,0.634564757,1.549693251,240.450911,-8.882189,12.921
machholz,2017-11-16T00:00:00.000Z,-0.153614926,-0.560163622,0.313332476,0.659968234,1.576583888,241.573479,-9.191815,13.108
machholz,2017-11-17T00:00:00.000Z,-0.153261701,-0.588000711,0.316088201,0.684942141,1.603158014,242.656080,-9.492113,13.285
machholz,2017-11-18T00:00:00.000Z,-0.152767141,-0.615296037,0.318552488,0.709508774,1.629424718,243.701683,-9.783074,13.455
machholz,2017-11-19T00:00:00.000Z,-0.152145851,-0.642081341,0.320752558,0.733688635,1.655391329,244.712940,-10.064776,13.616
machholz,2017-11-20T00:00:00.000Z,-0.151410430,-0.668385345,0.322712056,0.757500600,1.681063775,245.692232,-10.337355,13.771
